station,year,particle_number,type,lat,lon
CA0102R,2010,1372.99522956327,PNC,54.353743,-104.986864
CA0420G,2010,253.45460549183176,PNC,82.4991455078,-62.3415260315
CH0001G,2010,373.9275265166469,PNC,46.5475,7.985
DE0043G,2010,3819.4248037291454,PNC,47.8,11.016667
DE0060G,2010,441.4933927188226,PNC,-70.666,-8.266
FI0050R,2010,2157.03257042747,PNC,61.85,24.283333
FI0096G,2010,741.1471415254238,PNC,67.973333333,24.116111111
FR0030R,2010,78751.58550228311,PNC,45.772223,2.964886
GB0036R,2010,4933.806432758379,PNC,51.573056,-1.316667
IE0031R,2010,3668.4237266083032,PNC,53.32583,-9.89944
LT0015R,2010,2753.482506287068,PNC,55.3761111111,21.0305555556
NO0042G,2010,364.5101851516737,PNC,78.90715,11.88668
TW0100R,2010,1319.4797648872616,PNC,23.47,120.87
US0008R,2010,215.7476827757125,PNC,71.32301,-156.61147
US0035R,2010,3795.2934351775393,PNC,40.049999,-88.366669
US1200R,2010,374.9338938053097,PNC,19.53623,-155.576157
US3446C,2010,4124.0,PNC,36.213001,-81.692001
US6001R,2010,329.4506143162393,PNC,-14.2466,-170.5637
US6002C,2010,2673.359387791212,PNC,36.605,-97.484999
US6004G,2010,348.3403617216117,PNC,-89.996948,-24.799999
US6005G,2010,982.2128894680724,PNC,41.0541,-124.151001
US9050R,2010,2452.45250755287,PNC,40.445,-106.744003
ZA0001G,2010,1135.542614596146,PNC,-34.35348,18.48968
CA0011R,2011,5059.530284028034,PNC,44.231006,-79.783839
CA0100R,2011,514.851200809307,PNC,50.059299469,-122.9576034546
CA0102R,2011,1459.419680583501,PNC,54.353743,-104.986864
CA0420G,2011,218.42768122749337,PNC,82.4991455078,-62.3415260315
CH0001G,2011,398.8592106256742,PNC,46.5475,7.985
FI0050R,2011,2051.8580832735106,PNC,61.85,24.283333
FI0096G,2011,730.5162759586124,PNC,67.973333333,24.116111111
FR0030R,2011,1577.886960772333,PNC,45.772223,2.964886
PR0100C,2011,620.0309261744967,PNC,18.381065,-65.617752
TW0100R,2011,1432.6725603536213,PNC,23.47,120.87
US0008R,2011,128.37674138346588,PNC,71.32301,-156.61147
US0035R,2011,3810.098863461834,PNC,40.049999,-88.366669
US1200R,2011,250.2223698193412,PNC,19.53623,-155.576157
US3446C,2011,3195.3713135440453,PNC,36.213001,-81.692001
US6001R,2011,347.8149861239593,PNC,-14.2466,-170.5637
US6002C,2011,4208.582569802372,PNC,36.605,-97.484999
US6004G,2011,275.9723871654906,PNC,-89.996948,-24.799999
US6005G,2011,1080.6502554371623,PNC,41.0541,-124.151001
US9050R,2011,2591.559676440849,PNC,40.445,-106.744003
ZA0001G,2011,848.2691840643555,PNC,-34.35348,18.48968
CA0011R,2012,5093.099694311537,PNC,44.231006,-79.783839
CA0100R,2012,578.5355655370844,PNC,50.059299469,-122.9576034546
CA0102R,2012,1199.4912567789129,PNC,54.353743,-104.986864
CA0420G,2012,263.0986324563689,PNC,82.4991455078,-62.3415260315
CH0001G,2012,374.740927403393,PNC,46.5475,7.985
FI0050R,2012,2346.4470601407547,PNC,61.85,24.283333
KR0101R,2012,5941.23906603063,PNC,33.279999,126.169998
PR0100C,2012,570.2411592900471,PNC,18.381065,-65.617752
TW0100R,2012,1205.365228498439,PNC,23.47,120.87
US0008R,2012,313.16099150141645,PNC,71.32301,-156.61147
US0035R,2012,4227.246778135048,PNC,40.049999,-88.366669
US1200R,2012,418.0143501274261,PNC,19.53623,-155.576157
US3446C,2012,3312.426827578242,PNC,36.213001,-81.692001
US6001R,2012,289.74233576642337,PNC,-14.2466,-170.5637
US6002C,2012,3723.9212245108138,PNC,36.605,-97.484999
US6004G,2012,215.5948864391021,PNC,-89.996948,-24.799999
US6005G,2012,1018.4150229357798,PNC,41.0541,-124.151001
US9050R,2012,3728.054739303893,PNC,40.445,-106.744003
ZA0001G,2012,1058.1149859773964,PNC,-34.35348,18.48968
AU0002G,2013,1246.046610927348,PNC,-40.68222,144.68834
CA0011R,2013,4510.754963503649,PNC,44.231006,-79.783839
CA0100R,2013,587.3631923076923,PNC,50.059299469,-122.9576034546
CA0102R,2013,1314.2618084611809,PNC,54.353743,-104.986864
CA0420G,2013,240.9738379814077,PNC,82.4991455078,-62.3415260315
CH0001G,2013,375.8463237293996,PNC,46.5475,7.985
FI0050R,2013,2514.9970758426966,PNC,61.85,24.283333
FR0030R,2013,1488.611250156113,PNC,45.772223,2.964886
IE0031R,2013,1780.3663182234293,PNC,53.32583,-9.89944
TW0100R,2013,1354.9676554735731,PNC,23.47,120.87
US0008R,2013,240.847694922456,PNC,71.32301,-156.61147
US0035R,2013,3146.0958460865763,PNC,40.049999,-88.366669
US1200R,2013,620.7269493177388,PNC,19.53623,-155.576157
US3446C,2013,2965.4597614636405,PNC,36.213001,-81.692001
US6001R,2013,260.8676909871245,PNC,-14.2466,-170.5637
US6002C,2013,3939.262249183753,PNC,36.605,-97.484999
US6004G,2013,202.54480305625083,PNC,-89.996948,-24.799999
US6005G,2013,1166.779966749792,PNC,41.0541,-124.151001
US9050R,2013,3477.853491868252,PNC,40.445,-106.744003
AT0034G,2014,1027.9476659705692,PNC,47.05407,12.95794
AU0002G,2014,1375.6514975493055,PNC,-40.68222,144.68834
CA0011R,2014,4737.423084101249,PNC,44.231006,-79.783839
CA0102R,2014,790.7182757645396,PNC,54.353743,-104.986864
CA0420G,2014,145.4136330248274,PNC,82.4991455078,-62.3415260315
CH0001G,2014,388.43074010833726,PNC,46.5475,7.985
ES1778R,2014,4496.434891757077,PNC,41.766667,2.35
FR0030R,2014,1580.2799440668366,PNC,45.772223,2.964886
IE0031R,2014,1799.762533167019,PNC,53.32583,-9.89944
KR0101R,2014,6435.152551408987,PNC,33.279999,126.169998
TW0100R,2014,1391.5035774247706,PNC,23.47,120.87
US0008R,2014,258.9723669048168,PNC,71.32301,-156.61147
US0035R,2014,3382.781642284096,PNC,40.049999,-88.366669
US1200R,2014,514.9093786362579,PNC,19.53623,-155.576157
US3446C,2014,2976.5893143774365,PNC,36.213001,-81.692001
US6001R,2014,295.9183023384276,PNC,-14.2466,-170.5637
US6002C,2014,3758.436972322503,PNC,36.605,-97.484999
US6004G,2014,200.9451806459849,PNC,-89.996948,-24.799999
US6005G,2014,1174.519995355318,PNC,41.0541,-124.151001
US9050R,2014,3788.2742684157415,PNC,40.445,-106.744003
AT0034G,2015,1371.6309078581362,PNC,47.05407,12.95794
AU0002G,2015,1304.8960767470371,PNC,-40.68222,144.68834
CA0011R,2015,5088.865118715084,PNC,44.231006,-79.783839
CA0102R,2015,1910.6918231026143,PNC,54.353743,-104.986864
CA0420G,2015,221.79291891891893,PNC,82.4991455078,-62.3415260315
ES1778R,2015,3906.002546988653,PNC,41.766667,2.35
IE0031R,2015,1493.8663342148773,PNC,53.32583,-9.89944
IT0016R,2015,5529.3849326235495,PNC,38.9,16.2
KR0101R,2015,5009.945002461842,PNC,33.279999,126.169998
TW0100R,2015,1249.236274657431,PNC,23.47,120.87
US0008R,2015,274.9669047133238,PNC,71.32301,-156.61147
US0035R,2015,4113.307683467411,PNC,40.049999,-88.366669
US1200R,2015,499.6230961582178,PNC,19.53623,-155.576157
US3446C,2015,2931.8452614186235,PNC,36.213001,-81.692001
US6001R,2015,285.3596790713554,PNC,-14.2466,-170.5637
US6002C,2015,3625.227676989513,PNC,36.605,-97.484999
US6004G,2015,195.0580166346769,PNC,-89.996948,-24.799999
US6005G,2015,1520.6527862327323,PNC,41.0541,-124.151001
US9050R,2015,3276.707576758006,PNC,40.445,-106.744003
AT0034G,2016,1226.6259957235322,PNC,47.05407,12.95794
AU0002G,2016,1394.065552606013,PNC,-40.68222,144.68834
CA0011R,2016,4733.360854010386,PNC,44.231006,-79.783839
CA0102R,2016,1370.0149680281872,PNC,54.353743,-104.986864
CA0420G,2016,270.0726789510985,PNC,82.4991455078,-62.3415260315
CH0001G,2016,443.3823124639687,PNC,46.5475,7.985
IE0031R,2016,1357.2857384575373,PNC,53.32583,-9.89944
PR0100C,2016,3128.675629569456,PNC,18.381065,-65.617752
TW0100R,2016,1355.1945592897907,PNC,23.47,120.87
US0008R,2016,257.72502520669485,PNC,71.32301,-156.61147
US0035R,2016,3012.243710428861,PNC,40.049999,-88.366669
US1200R,2016,514.0473072360617,PNC,19.53623,-155.576157
US3446C,2016,2501.1386963366413,PNC,36.213001,-81.692001
US6001R,2016,301.3466572282523,PNC,-14.2466,-170.5637
US6002C,2016,3884.837594143272,PNC,36.605,-97.484999
US6004G,2016,225.86565070802428,PNC,-89.996948,-24.799999
US6005G,2016,1421.5414114358914,PNC,41.0541,-124.151001
US9050R,2016,3296.3265362084007,PNC,40.445,-106.744003
AT0034G,2017,1299.3826622911697,PNC,47.05407,12.95794
AU0002G,2017,1106.2508577438864,PNC,-40.68222,144.68834
CA0011R,2017,3555.95536998659,PNC,44.231006,-79.783839
CA0102R,2017,1570.086450952606,PNC,54.353743,-104.986864
CA0420G,2017,222.8254437068148,PNC,82.4991455078,-62.3415260315
CH0001G,2017,422.33022591985,PNC,46.5475,7.985
ES0022R,2017,4935.456522758895,PNC,42.05134,0.72956
ES0100R,2017,8292.953063260826,PNC,37.1,-6.733333
IE0031R,2017,1099.311606533556,PNC,53.32583,-9.89944
IT0009R,2017,1163.5303850760763,PNC,44.16667,10.68333
TW0100R,2017,1452.5327849588718,PNC,23.47,120.87
US0008R,2017,268.71554878048784,PNC,71.32301,-156.61147
US0035R,2017,2829.988209886418,PNC,40.049999,-88.366669
US1200R,2017,472.0571131158917,PNC,19.53623,-155.576157
US3446C,2017,3008.6766428106703,PNC,36.213001,-81.692001
US6004G,2017,212.364796652282,PNC,-89.996948,-24.799999
US6005G,2017,930.7627700831024,PNC,41.0541,-124.151001
US9050R,2017,2671.7360896986684,PNC,40.445,-106.744003
AT0034G,2018,1324.838480460704,PNC,47.05407,12.95794
AU0002G,2018,1217.236360859079,PNC,-40.68222,144.68834
CA0011R,2018,4273.477544463568,PNC,44.231006,-79.783839
CA0102R,2018,1408.1334669568207,PNC,54.353743,-104.986864
CA0420G,2018,236.4670086819258,PNC,82.4991455078,-62.3415260315
CH0001G,2018,458.0436144004356,PNC,46.5475,7.985
ES0100R,2018,6974.074835377664,PNC,37.1,-6.733333
IE0031R,2018,1127.0888661812644,PNC,53.32583,-9.89944
KR0101R,2018,4448.895669894651,PNC,33.279999,126.169998
TW0100R,2018,1326.7295891771132,PNC,23.47,120.87
US0008R,2018,257.3246612466125,PNC,71.32301,-156.61147
US0035R,2018,3820.769807597435,PNC,40.049999,-88.366669
US1200R,2018,485.19590830663054,PNC,19.53623,-155.576157
US3446C,2018,2701.4036446991404,PNC,36.213001,-81.692001
US6004G,2018,226.24566373871087,PNC,-89.996948,-24.799999
US9050R,2018,2369.718252688172,PNC,40.445,-106.744003
AT0034G,2019,1657.8988290221737,PNC,47.05407,12.95794
AU0002G,2019,1036.1559641246836,PNC,-40.68222,144.68834
CA0011R,2019,4406.562659817351,PNC,44.231006,-79.783839
CA0102R,2019,1220.179139489644,PNC,54.353743,-104.986864
CA0420G,2019,269.7053971928809,PNC,82.4991455078,-62.3415260315
ES0100R,2019,5985.567912895186,PNC,37.1,-6.733333
IE0031R,2019,1239.1703861377728,PNC,53.32583,-9.89944
KR0101R,2019,4371.078793375796,PNC,33.279999,126.169998
PR0100C,2019,325.5156646312823,PNC,18.381065,-65.617752
TW0100R,2019,1248.1415630550623,PNC,23.47,120.87
US0008R,2019,345.5175255338904,PNC,71.32301,-156.61147
US0035R,2019,3510.2381343644274,PNC,40.049999,-88.366669
US1200R,2019,463.70616621983913,PNC,19.53623,-155.576157
US3446C,2019,2746.0765288825137,PNC,36.213001,-81.692001
US6004G,2019,211.10866160998287,PNC,-89.996948,-24.799999
US9050R,2019,3290.361235662148,PNC,40.445,-106.744003
AU0002G,2020,1345.3231961756867,PNC,-40.68222,144.68834
CA0102R,2020,1286.179222000235,PNC,54.353743,-104.986864
CA0420G,2020,241.16839608203244,PNC,82.4991455078,-62.3415260315
ES0100R,2020,6319.31811526687,PNC,37.1,-6.733333
IE0031R,2020,1387.9253179147704,PNC,53.32583,-9.89944
KR0101R,2020,3979.5352770588233,PNC,33.279999,126.169998
PR0100C,2020,480.171710253217,PNC,18.381065,-65.617752
TW0100R,2020,1377.9349230534815,PNC,23.47,120.87
US0008R,2020,228.9989763421292,PNC,71.32301,-156.61147
US0035R,2020,2700.04260113322,PNC,40.049999,-88.366669
US0901R,2020,5410.164794504038,PNC,40.125,-105.237
US1200R,2020,458.1466636710852,PNC,19.53623,-155.576157
US3446C,2020,2576.257992090828,PNC,36.213001,-81.692001
US6004G,2020,219.770036056198,PNC,-89.996948,-24.799999
US9050R,2020,3227.655126336249,PNC,40.445,-106.744003
AU0002G,2021,1106.7983073282794,PNC,-40.68222,144.68834
CA0011R,2021,3830.456794507576,PNC,44.231006,-79.783839
CA0102R,2021,1676.721139979398,PNC,54.353743,-104.986864
DK0025G,2021,158.1773313782991,PNC,72.580002,-38.48
ES0100R,2021,7412.697201946472,PNC,37.1,-6.733333
IE0031R,2021,2733.7500200641825,PNC,53.32583,-9.89944
KR0101R,2021,3864.6535891115927,PNC,33.279999,126.169998
PR0100C,2021,467.0334797615312,PNC,18.381065,-65.617752
TW0100R,2021,1526.710309785281,PNC,23.47,120.87
US0008R,2021,291.79163952225844,PNC,71.32301,-156.61147
US0035R,2021,1913.722652757079,PNC,40.049999,-88.366669
US0901R,2021,4346.957106475867,PNC,40.125,-105.237
US1200R,2021,489.5287791368567,PNC,19.53623,-155.576157
US3446C,2021,2796.59785569791,PNC,36.213001,-81.692001
US6004G,2021,279.433531655225,PNC,-89.996948,-24.799999
DK0025G,2022,129.40700483091788,PNC,72.580002,-38.48
ES0100R,2022,6697.406130156885,PNC,37.1,-6.733333
US0008R,2022,329.5219909502262,PNC,71.32301,-156.61147
US0035R,2022,2811.429580806749,PNC,40.049999,-88.366669
US0901R,2022,4498.771812434141,PNC,40.125,-105.237
US1200R,2022,505.479734586674,PNC,19.53623,-155.576157
US3446C,2022,2775.0644227153066,PNC,36.213001,-81.692001
US6004G,2022,227.284057775378,PNC,-89.996948,-24.799999
Rochester (NY),2015,4450.0,,43.14,-77.54
Boston (MA),2015,12200.0,,42.33,-71.1
Somerville (MA),2015,10000.0,,42.4,-71.09
Queens (NY),2015,8210.0,,40.73,-73.82
Long Island (NY),2015,7600.0,,40.74,-73.58
Livermore (CA),2015,8220.0,,37.69,-121.78
Red Wood (CA),2015,11910.0,,37.48,-122.2
San Pablo (CA),2015,10480.0,,37.96,-122.36
Santa Rosa (CA),2015,8660.0,,38.44,-122.71
Anaheim (CA),2015,13950.0,,33.83,-117.94
Central LA (CA),2015,17780.0,,34.07,-118.23
Compton (CA),2015,14000.0,,33.9,-118.21
Rubidoux (CA),2015,12930.0,,34.0,-117.42
"ASU, Boone (NC, US)",2015,2930.0,,36.21,-81.69
"Bondville (IL, US)",2015,4095.0,,40.05,-88.37
"Egbert (ON, CA)",2015,4962.0,,44.23,-79.78
"SGP E13 (OK, US)",2015,3600.0,,36.6,-97.48
"Trinidad Head (CA, US)",2015,1526.0,,41.05,-124.15
Annaberg-Buchholz (DE),2015,6649.0,,50.57,13.0
Cabauw Zijdeweg (NL),2015,6324.0,,51.97,4.93
DD-Nord (DE),2015,10526.0,,51.06,13.74
DD-Winckelmannstr (DE),2015,5474.0,,51.04,13.73
ECO Lecce (IT),2015,5372.0,,40.34,18.12
Finokalia (GR),2015,1421.0,,35.34,25.67
Hohenpeissenberg (DE),2015,2302.0,,47.8,11.01
K-puszta (HU),2015,4040.0,,46.58,19.35
LE-Eisenbahnstr (DE),2015,14410.0,,51.35,12.41
LE-Mitte (DE),2015,10623.0,,51.34,12.38
LE-West (DE),2015,6222.0,,51.32,12.3
Leipzig (DE),2015,4882.0,,51.35,12.43
Madrid (ES),2015,11311.0,,40.46,-3.73
Melpitz (DE),2015,7018.0,,51.53,12.93
Montseny (ES),2015,3056.0,,41.78,2.36
NOAK Kosetice (CZ),2015,2569.0,,49.58,15.08
Neuglobsow (DE),2015,2808.0,,53.14,13.03
OPE (FR),2015,1834.0,,48.56,5.5
Prague-Suchdol (CZ),2015,6421.0,,50.12,14.38
SIRTA Palaiseau (FR),2015,4239.0,,48.71,2.16
Schauinsland (DE),2015,1545.0,,47.9,7.92
Vielsalm (BE),2015,2082.0,,50.3,6.0
Shanghai,2015,12800.0,,31.17,121.43
Beijing,2015,14812.0,,39.94,116.29
Beijing,2015,24900.0,,39.9,116.38
Lin'an,2015,4928.0,,30.28,119.75
Gucheng,2015,8284.0,,39.15,115.73
Delhi IITM,2015,19750.0,,28.61,77.1
Delhi IITD,2015,42972.0,,28.55,77.19
Delhi MRIU,2015,17350.0,,28.45,77.28
Mahabaleshwar,2015,2441.0,,17.92,73.66
Hyderabad,2015,4680.0,,17.46,78.32
BEO Moussala (BG),2015,542.0,,42.18,23.59
Hyytiälä (FI),2015,1430.0,,61.85,24.3
Sammaltunturi Pallas (FI),2015,556.0,,67.97,24.12
Trollhaugen (NO),2015,154.0,,-72.02,2.53
Värriö (FI),2015,697.0,,67.75,29.61
Zeppelin Mountain (NO),2015,161.0,,79.9,11.86
Zugspitze (DE),2015,944.0,,47.41,10.98
"Alert (NU, CA)",2015,205.0,,82.5,-62.34
"Barrow (AK, US)",2015,277.0,,71.32,-156.61
South Pole,2015,192.0,,-90.0,-24.8
ATTO,2015,376.0,,-2.14,-59.0
ATom,2015,403.0,,30.0,-50.0
Rochester (NY),2016,4450.0,,43.14,-77.54
Boston (MA),2016,12200.0,,42.33,-71.1
Somerville (MA),2016,10000.0,,42.4,-71.09
Queens (NY),2016,8210.0,,40.73,-73.82
Long Island (NY),2016,7600.0,,40.74,-73.58
Livermore (CA),2016,8220.0,,37.69,-121.78
Red Wood (CA),2016,11910.0,,37.48,-122.2
San Pablo (CA),2016,10480.0,,37.96,-122.36
Santa Rosa (CA),2016,8660.0,,38.44,-122.71
Anaheim (CA),2016,13950.0,,33.83,-117.94
Central LA (CA),2016,17780.0,,34.07,-118.23
Compton (CA),2016,14000.0,,33.9,-118.21
Rubidoux (CA),2016,12930.0,,34.0,-117.42
"ASU, Boone (NC, US)",2016,2930.0,,36.21,-81.69
"Bondville (IL, US)",2016,4095.0,,40.05,-88.37
"Egbert (ON, CA)",2016,4962.0,,44.23,-79.78
"SGP E13 (OK, US)",2016,3600.0,,36.6,-97.48
"Trinidad Head (CA, US)",2016,1526.0,,41.05,-124.15
Annaberg-Buchholz (DE),2016,6649.0,,50.57,13.0
Cabauw Zijdeweg (NL),2016,6324.0,,51.97,4.93
DD-Nord (DE),2016,10526.0,,51.06,13.74
DD-Winckelmannstr (DE),2016,5474.0,,51.04,13.73
ECO Lecce (IT),2016,5372.0,,40.34,18.12
Finokalia (GR),2016,1421.0,,35.34,25.67
Hohenpeissenberg (DE),2016,2302.0,,47.8,11.01
K-puszta (HU),2016,4040.0,,46.58,19.35
LE-Eisenbahnstr (DE),2016,14410.0,,51.35,12.41
LE-Mitte (DE),2016,10623.0,,51.34,12.38
LE-West (DE),2016,6222.0,,51.32,12.3
Leipzig (DE),2016,4882.0,,51.35,12.43
Madrid (ES),2016,11311.0,,40.46,-3.73
Melpitz (DE),2016,7018.0,,51.53,12.93
Montseny (ES),2016,3056.0,,41.78,2.36
NOAK Kosetice (CZ),2016,2569.0,,49.58,15.08
Neuglobsow (DE),2016,2808.0,,53.14,13.03
OPE (FR),2016,1834.0,,48.56,5.5
Prague-Suchdol (CZ),2016,6421.0,,50.12,14.38
SIRTA Palaiseau (FR),2016,4239.0,,48.71,2.16
Schauinsland (DE),2016,1545.0,,47.9,7.92
Vielsalm (BE),2016,2082.0,,50.3,6.0
Shanghai,2016,12800.0,,31.17,121.43
Beijing,2016,14812.0,,39.94,116.29
Beijing,2016,24900.0,,39.9,116.38
Lin'an,2016,4928.0,,30.28,119.75
Gucheng,2016,8284.0,,39.15,115.73
Delhi IITM,2016,19750.0,,28.61,77.1
Delhi IITD,2016,42972.0,,28.55,77.19
Delhi MRIU,2016,17350.0,,28.45,77.28
Mahabaleshwar,2016,2441.0,,17.92,73.66
Hyderabad,2016,4680.0,,17.46,78.32
BEO Moussala (BG),2016,542.0,,42.18,23.59
Hyytiälä (FI),2016,1430.0,,61.85,24.3
Sammaltunturi Pallas (FI),2016,556.0,,67.97,24.12
Trollhaugen (NO),2016,154.0,,-72.02,2.53
Värriö (FI),2016,697.0,,67.75,29.61
Zeppelin Mountain (NO),2016,161.0,,79.9,11.86
Zugspitze (DE),2016,944.0,,47.41,10.98
"Alert (NU, CA)",2016,205.0,,82.5,-62.34
"Barrow (AK, US)",2016,277.0,,71.32,-156.61
South Pole,2016,192.0,,-90.0,-24.8
ATTO,2016,376.0,,-2.14,-59.0
ATom,2016,403.0,,30.0,-50.0
Rochester (NY),2017,4450.0,,43.14,-77.54
Boston (MA),2017,12200.0,,42.33,-71.1
Somerville (MA),2017,10000.0,,42.4,-71.09
Queens (NY),2017,8210.0,,40.73,-73.82
Long Island (NY),2017,7600.0,,40.74,-73.58
Livermore (CA),2017,8220.0,,37.69,-121.78
Red Wood (CA),2017,11910.0,,37.48,-122.2
San Pablo (CA),2017,10480.0,,37.96,-122.36
Santa Rosa (CA),2017,8660.0,,38.44,-122.71
Anaheim (CA),2017,13950.0,,33.83,-117.94
Central LA (CA),2017,17780.0,,34.07,-118.23
Compton (CA),2017,14000.0,,33.9,-118.21
Rubidoux (CA),2017,12930.0,,34.0,-117.42
"ASU, Boone (NC, US)",2017,2930.0,,36.21,-81.69
"Bondville (IL, US)",2017,4095.0,,40.05,-88.37
"Egbert (ON, CA)",2017,4962.0,,44.23,-79.78
"SGP E13 (OK, US)",2017,3600.0,,36.6,-97.48
"Trinidad Head (CA, US)",2017,1526.0,,41.05,-124.15
Annaberg-Buchholz (DE),2017,6649.0,,50.57,13.0
Cabauw Zijdeweg (NL),2017,6324.0,,51.97,4.93
DD-Nord (DE),2017,10526.0,,51.06,13.74
DD-Winckelmannstr (DE),2017,5474.0,,51.04,13.73
ECO Lecce (IT),2017,5372.0,,40.34,18.12
Finokalia (GR),2017,1421.0,,35.34,25.67
Hohenpeissenberg (DE),2017,2302.0,,47.8,11.01
K-puszta (HU),2017,4040.0,,46.58,19.35
LE-Eisenbahnstr (DE),2017,14410.0,,51.35,12.41
LE-Mitte (DE),2017,10623.0,,51.34,12.38
LE-West (DE),2017,6222.0,,51.32,12.3
Leipzig (DE),2017,4882.0,,51.35,12.43
Madrid (ES),2017,11311.0,,40.46,-3.73
Melpitz (DE),2017,7018.0,,51.53,12.93
Montseny (ES),2017,3056.0,,41.78,2.36
NOAK Kosetice (CZ),2017,2569.0,,49.58,15.08
Neuglobsow (DE),2017,2808.0,,53.14,13.03
OPE (FR),2017,1834.0,,48.56,5.5
Prague-Suchdol (CZ),2017,6421.0,,50.12,14.38
SIRTA Palaiseau (FR),2017,4239.0,,48.71,2.16
Schauinsland (DE),2017,1545.0,,47.9,7.92
Vielsalm (BE),2017,2082.0,,50.3,6.0
Shanghai,2017,12800.0,,31.17,121.43
Beijing,2017,14812.0,,39.94,116.29
Beijing,2017,24900.0,,39.9,116.38
Lin'an,2017,4928.0,,30.28,119.75
Gucheng,2017,8284.0,,39.15,115.73
Delhi IITM,2017,19750.0,,28.61,77.1
Delhi IITD,2017,42972.0,,28.55,77.19
Delhi MRIU,2017,17350.0,,28.45,77.28
Mahabaleshwar,2017,2441.0,,17.92,73.66
Hyderabad,2017,4680.0,,17.46,78.32
BEO Moussala (BG),2017,542.0,,42.18,23.59
Hyytiälä (FI),2017,1430.0,,61.85,24.3
Sammaltunturi Pallas (FI),2017,556.0,,67.97,24.12
Trollhaugen (NO),2017,154.0,,-72.02,2.53
Värriö (FI),2017,697.0,,67.75,29.61
Zeppelin Mountain (NO),2017,161.0,,79.9,11.86
Zugspitze (DE),2017,944.0,,47.41,10.98
"Alert (NU, CA)",2017,205.0,,82.5,-62.34
"Barrow (AK, US)",2017,277.0,,71.32,-156.61
South Pole,2017,192.0,,-90.0,-24.8
ATTO,2017,376.0,,-2.14,-59.0
ATom,2017,403.0,,30.0,-50.0
Delhi IITM,2018,19750.0,lit_counts,28.61,77.1
Delhi IITM,2019,19750.0,lit_counts,28.61,77.1
Delhi IITD,2017,42972.0,lit_counts,28.55,77.19
Delhi IITD,2018,42972.0,lit_counts,28.55,77.19
Delhi IITD,2019,42972.0,lit_counts,28.55,77.19
Delhi MRIU,2018,17350.0,lit_counts,28.45,77.28
Delhi MRIU,2019,17350.0,lit_counts,28.45,77.28
Mahabaleshwar,2015,2441.0,lit_counts,17.92,73.66
Hyderabad,2019,4680.0,lit_counts,17.46,78.32
Hyderabad,2020,4680.0,lit_counts,17.46,78.32
Shanghai,2014,12800.0,lit_counts,31.17,121.43
Beijing,2018,14812.0,lit_counts,39.94,116.29
Beijing,2019,14812.0,lit_counts,39.94,116.29
Beijing,2004,24900.0,lit_counts,39.9,116.38
Beijing,2005,24900.0,lit_counts,39.9,116.38
Beijing,2006,24900.0,lit_counts,39.9,116.38
Lin’an,2015,4928.0,lit_counts,30.28,119.75
Gucheng,2018,8284.0,lit_counts,39.15,115.73
Gucheng,2019,8284.0,lit_counts,39.15,115.73
ATTO (Brazil),2015,376.0,lit_counts,-2.14,-59.0
BEO Moussala (BG),2015,542.0,lit_counts,42.18,23.59
Hyytiälä (FI),2015,1430.0,lit_counts,61.85,24.3
Sammaltunturi Pallas (FI),2015,556.0,lit_counts,67.97,24.12
Zugspitze (DE),2015,944.0,lit_counts,47.41,10.98
"SGP, OK",2016,3880.0,saha21,36.608,-97.488
"Bondville, IL",2016,3000.0,saha21,40.05,-88.37
"Steamboat Springs, CO",2017,2700.0,saha21,40.46,-106.74
"Centreville, AL",2017,2300.0,saha21,32.902,-87.25
"Mt. Bachelor, OR",2018,1450.0,saha21,43.977,-121.686
"Manitou Forest, CO",2011,3050.0,saha21,39.1,-105.1
"Duke Forest, NC",2015,880.0,saha21,36.019,-78.979
"Trinidad Head, CA",2016,3310.0,saha21,41.054,-124.151
"Boone, NC",2017,2600.0,saha21,36.2,-81.7
"Fox Chapel, PA",2016,6850.0,saha21,40.512,-79.869
"Blacksburg, VA",2016,5100.0,saha21,37.228,-80.415
"Rochester, NY",2016,4450.0,saha21,43.146,-77.548
"Raleigh, NC",2013,6000.0,saha21,35.786,-78.669
"Boston, NA",2016,12200.0,saha21,42.336,-71.102
"Houston, TX",2009,7500.0,saha21,29.716,-95.333
"Minneapolis, MN",2012,13900.0,saha21,44.991,-93.267
"Seattle, WA",2018,4035.0,saha21,47.687,-122.263
"Livermore, CA",2012,8220.0,saha21,37.69,-121.78
"Red Wood, CA",2015,11910.0,saha21,37.48,-122.2
"San Pablo, CA",2012,10480.0,saha21,37.96,-122.36
"Santa Rosa, CA",2012,8660.0,saha21,38.44,-122.71
"Anaheim, CA",2016,13950.0,saha21,33.831,-117.941
"Compton, CA",2012,14000.0,saha21,33.9,-118.21
"Rubidoux, CA",2016,12930.0,saha21,34.001,-117.415
"Bakersfield, CA",2010,10300.0,saha21,35.35,-118.97
"PIT, PA",2018,8080.0,saha21,40.513,-80.201
"Logan, MA",2014,14000.0,saha21,42.355,-71.163
,2017,32000.0,Particle number concentrations and size distribution in a polluted megacity: The Delhi Aerosol Supersite study,28.5474784505186,77.192990325504
,2018,34600.0,Particle number concentrations and size distribution in a polluted megacity: The Delhi Aerosol Supersite study,28.5474784505186,77.192990325504
Gustaf Hällströmin katu 2,2001,12241.0,Aerosol Particle Number Concentration,60.2048220036274,24.9635428821076
,2002,12527.0,Measurements in Five European Cities Using,60.2048220036274,24.9635428821076
